num_consumers,num_goods,type_market,noise_factor,eps,gt_welfare,emp_welfare,max_regret_low_prices_first,max_regret_high_prices_first,max_regret_low_prices_second,max_regret_high_prices_second
5,5,uniform_random_distribution,1.0,0.2,36.219033102882214,36.21887915283396,0.0006089659827974714,0.0,0.0029391493333417174,0.002939049333341437
5,5,uniform_random_distribution,1.0,0.2,39.316574749953126,39.32338556317589,0.0,0.0,0.0021869179641975656,0.005159673209730542
5,5,uniform_random_distribution,1.0,0.2,43.38077402813228,43.366287494409164,0.008414523210453773,0.0008494644976666521,0.0,0.0023203789372043815
5,5,uniform_random_distribution,1.0,0.2,37.12815796512912,37.12474837216066,0.004632927321140734,0.00016776838766752178,0.0,0.003078734652015136
5,5,uniform_random_distribution,1.0,0.2,34.379169200318564,34.379120641776,0.0,0.0007816730380412196,0.004462305202643346,0.0021003406203341513
5,5,uniform_random_distribution,1.0,0.2,35.233648836143146,35.22973645183464,0.006019101752100298,0.006019101752100298,0.0,0.004377577949122191
5,5,uniform_random_distribution,1.0,0.2,33.85966931824518,33.862108966031606,0.0,0.002604929782645371,0.005823942805345261,0.003570590791694528
5,5,uniform_random_distribution,1.0,0.2,40.67398349293225,40.67898318483852,0.0,0.002682186040333434,0.0016036432927464261,0.006644006585838191
5,5,uniform_random_distribution,1.0,0.2,36.30321167757938,36.3039303160446,0.005731406061245892,0.005731307061244806,0.001328131515128561,0.00041389923141910145
5,5,uniform_random_distribution,1.0,0.2,34.017087800018075,34.023573658970264,0.0,0.0020306481193390624,0.0015594522340993677,0.0013756940344178403
5,5,uniform_random_distribution,1.0,0.2,42.2832392577985,42.28066090872653,0.0011001969069059925,0.0029266164616092993,0.00845928725772005,0.0
5,5,uniform_random_distribution,1.0,0.2,42.96311658748944,42.94752899389988,0.006158362339723666,0.006158462339724835,0.0,0.0
5,5,uniform_random_distribution,1.0,0.2,31.91434187511514,31.92140895221631,0.004085104095031822,0.0,0.0022113195830508747,0.006985983096074566
5,5,uniform_random_distribution,1.0,0.2,36.98477203816844,36.97976984478441,0.002896933689064518,0.000305298124637865,0.003309473880539038,0.0
5,5,uniform_random_distribution,1.0,0.2,35.02923576897441,35.023030958727695,0.006757220637932271,0.004734284490715446,0.006093004022756254,0.0013901799753117672
5,5,uniform_random_distribution,1.0,0.15,38.44195998594148,38.441758222342436,0.003917594764704546,0.005236661721595759,0.007881916257279187,0.007881949257279253
5,5,uniform_random_distribution,1.0,0.15,38.896602153301245,38.89845712306653,0.004700187125468602,0.0,0.003396584266059932,0.0033965942660598714
5,5,uniform_random_distribution,1.0,0.15,40.375648094132494,40.37864119666831,0.0,0.0,0.003540521593562218,0.0035405815935618534
5,5,uniform_random_distribution,1.0,0.15,30.309300663179535,30.30764375909779,0.004578351991643359,0.004578351991642471,0.0,0.0
5,5,uniform_random_distribution,1.0,0.15,42.97122899859739,42.97468597744046,0.0,0.0,0.000374329790602701,0.0003743397906026402
5,5,uniform_random_distribution,1.0,0.15,34.73334975849237,34.729756523487296,0.004243548259228902,0.004243548259228902,0.002882747329372215,0.0028827673293720935
5,5,uniform_random_distribution,1.0,0.15,40.31533598137404,40.30799401107287,0.00427087268906412,0.006110077821346316,0.0037914349268035608,0.003791444926804388
5,5,uniform_random_distribution,1.0,0.15,38.12126064789989,38.12063895247704,0.0036970718089435195,0.003696971808943683,0.004155089077010565,0.0
5,5,uniform_random_distribution,1.0,0.15,36.07812384602841,36.08054392445916,0.002938166960663402,0.0016982431905674389,0.0020767360837989912,0.0020768360837992716
5,5,uniform_random_distribution,1.0,0.15,37.47882042498688,37.48361789069668,0.0,0.0,0.0037392203551434022,0.003182802268864471
5,5,uniform_random_distribution,1.0,0.15,38.27797432827701,38.27558851519228,0.0,0.00036232498838106864,0.004469662737159652,0.0
5,5,uniform_random_distribution,1.0,0.15,39.94368089637479,39.94664305810234,0.00251547545316555,0.002515475453166438,0.004790258617049403,0.004790328617048978
5,5,uniform_random_distribution,1.0,0.15,40.57913588130603,40.581812805042084,0.0,0.0,0.005548817768879388,0.0
5,5,uniform_random_distribution,1.0,0.15,35.1427462640178,35.142861515801975,0.006983683283015019,0.0011427467432469918,0.005701188814266622,0.006314923307312537
5,5,uniform_random_distribution,1.0,0.15,31.177723915492365,31.179335635050393,0.0,0.0,0.002128062573345524,0.0022067703167416575
5,5,uniform_random_distribution,1.0,0.1,34.26633816336375,34.27456855971347,0.0,0.0,0.0026628201931462314,0.002662720193145951
5,5,uniform_random_distribution,1.0,0.1,40.71955353056691,40.718019338807075,0.0012899547361415742,0.002020254990694692,0.0009462678699909688,0.0019736739711122553
5,5,uniform_random_distribution,1.0,0.1,31.651480880752676,31.65575076385558,0.0013112481315722402,0.0037635470990577957,0.0045939012869542495,0.0017258719832096148
5,5,uniform_random_distribution,1.0,0.1,43.368584484810214,43.36030771290482,0.0,0.0014479737008397109,0.0,0.0
5,5,uniform_random_distribution,1.0,0.1,39.59148677003793,39.589190572198746,0.005237633435379863,0.0015780316846276676,0.00012405298557727207,0.004986938023233911
5,5,uniform_random_distribution,1.0,0.1,40.565826263068445,40.564826636165165,0.003960161346173052,0.003960161346172164,0.002548482611807401,0.0
5,5,uniform_random_distribution,1.0,0.1,34.03065483918114,34.03397880389746,0.001656022633421017,0.0021417466041082633,0.0031952683326306186,0.0031952683326301745
5,5,uniform_random_distribution,1.0,0.1,35.67627235321652,35.67680040570498,0.0033769048811294056,0.0033769048811294056,0.0,0.0
