num_consumers,num_goods,type_market,noise_factor,target_eps,final_epsilon,total_num_samples,total_pruned_0,total_pruned_1,total_pruned_2
5,5,uniform_random_distribution,4.0,0.2,0.15327119014447416,765119,9,4,0
5,5,uniform_random_distribution,4.0,0.2,0.15238089408289895,658537,11,2,3
5,5,uniform_random_distribution,4.0,0.2,0.1510534323657183,452986,16,0,4
5,5,uniform_random_distribution,4.0,0.2,0.1526866856552767,711828,6,8,1
5,5,uniform_random_distribution,4.0,0.2,0.15327119014447416,780345,11,0,2
5,5,uniform_random_distribution,4.0,0.2,0.1526866856552767,711828,10,2,3
5,5,uniform_random_distribution,4.0,0.2,0.1520653303339493,612859,13,0,4
5,5,uniform_random_distribution,4.0,0.2,0.1520653303339493,727054,6,3,8
5,5,uniform_random_distribution,4.0,0.2,0.1526866856552767,673763,13,0,2
5,5,uniform_random_distribution,4.0,0.2,0.15238089408289895,704215,9,2,5
5,5,uniform_random_distribution,4.0,0.2,0.1510534323657183,498664,10,6,4
5,5,uniform_random_distribution,4.0,0.15,0.11328891170357887,642910,20,0,0
5,5,uniform_random_distribution,4.0,0.15,0.11536596708718516,1603866,7,2,2
5,5,uniform_random_distribution,4.0,0.15,0.11428449777476096,1076018,12,4,0
5,5,uniform_random_distribution,4.0,0.15,0.11428449777476096,1184296,8,6,2
5,5,uniform_random_distribution,4.0,0.15,0.11328891170357887,669980,18,2,0
5,5,uniform_random_distribution,4.0,0.15,0.11473628001144104,1279036,11,2,1
5,5,uniform_random_distribution,4.0,0.15,0.11328891170357887,724120,14,6,0
5,5,uniform_random_distribution,4.0,0.15,0.11473628001144104,1306106,9,4,1
5,5,uniform_random_distribution,4.0,0.15,0.11536596708718516,1617400,8,0,3
5,5,uniform_random_distribution,4.0,0.15,0.11428449777476096,1184295,10,3,3
5,5,uniform_random_distribution,4.0,0.15,0.11380335856914636,872999,15,3,0
5,5,uniform_random_distribution,4.0,0.15,0.11516199819385567,1454985,10,1,1
5,5,uniform_random_distribution,4.0,0.15,0.11404782739176,967741,14,3,0
5,5,uniform_random_distribution,4.0,0.15,0.11473628001144104,1333174,11,0,3
5,5,uniform_random_distribution,4.0,0.15,0.11380335856914636,886534,14,4,0
5,5,uniform_random_distribution,4.0,0.1,0.07552671618285915,1690086,16,2,2
5,5,uniform_random_distribution,4.0,0.1,0.07619044704144948,2329578,15,1,0
5,5,uniform_random_distribution,4.0,0.1,0.07586968427940632,2177318,12,4,2
5,5,uniform_random_distribution,4.0,0.1,0.07552671618285915,1629182,18,0,2
5,5,uniform_random_distribution,4.0,0.1,0.07586968427940632,1933702,16,2,0
5,5,uniform_random_distribution,4.0,0.1,0.07619044704144948,2299126,16,0,0
5,5,uniform_random_distribution,4.0,0.1,0.07677545332411828,3182234,11,1,0
5,5,uniform_random_distribution,4.0,0.1,0.07586968427940632,2238222,12,3,3
5,5,uniform_random_distribution,4.0,0.1,0.07619044704144948,2664550,12,0,4
5,5,uniform_random_distribution,4.0,0.1,0.07619044704144948,2360030,14,2,0
5,5,uniform_random_distribution,4.0,0.1,0.07552671618285915,1446470,20,0,0
5,5,uniform_random_distribution,4.0,0.1,0.07552671618285915,1750990,16,1,3
5,5,uniform_random_distribution,4.0,0.1,0.07552671618285915,1720538,17,0,3
5,5,uniform_random_distribution,4.0,0.1,0.07649163829002878,2786358,12,2,0
5,5,uniform_random_distribution,4.0,0.1,0.07619044704144948,2664550,10,3,3
5,5,uniform_random_distribution,4.0,0.05,0.03776359061129817,5785830,20,0,0
5,5,uniform_random_distribution,4.0,0.05,0.03801656666099271,8343768,17,0,0
5,5,uniform_random_distribution,4.0,0.05,0.03776359061129817,7491124,14,2,4
5,5,uniform_random_distribution,4.0,0.05,0.03776359061129817,5785830,20,0,0
5,5,uniform_random_distribution,4.0,0.05,0.03793507571544842,7491122,18,0,0
5,5,uniform_random_distribution,4.0,0.05,0.03776359061129817,6516670,18,0,2
5,5,uniform_random_distribution,4.0,0.05,0.03776359061129817,5785830,20,0,0
5,5,uniform_random_distribution,4.0,0.05,0.03776359061129817,5785830,20,0,0
5,5,uniform_random_distribution,4.0,0.05,0.03776359061129817,5785830,20,0,0
5,5,uniform_random_distribution,4.0,0.05,0.03776359061129817,6151251,17,3,0
5,5,uniform_random_distribution,4.0,0.05,0.03776359061129817,6516670,18,0,2
5,5,uniform_random_distribution,4.0,0.05,0.03793507571544842,7491122,18,0,0
5,5,uniform_random_distribution,4.0,0.05,0.03793507571544842,7491122,18,0,0
5,5,uniform_random_distribution,4.0,0.05,0.03776359061129817,5785830,20,0,0
5,5,uniform_random_distribution,4.0,0.05,0.038171906447790456,11388934,10,2,3
5,5,preferred_good_distribution,1.0,0.2,0.1529810346246004,453550,11,1,2
5,5,preferred_good_distribution,1.0,0.2,0.15173714483270995,326650,14,2,2
5,5,preferred_good_distribution,1.0,0.2,0.1550773108200147,712050,2,3,1
5,5,preferred_good_distribution,1.0,0.2,0.15105121869194568,223250,20,0,0
5,5,preferred_good_distribution,1.0,0.2,0.1529810346246004,477050,6,6,2
5,5,preferred_good_distribution,1.0,0.2,0.1548385937192844,669750,5,1,1
5,5,preferred_good_distribution,1.0,0.2,0.1548385937192844,702650,2,2,3
5,5,preferred_good_distribution,1.0,0.2,0.15408522337022607,641550,3,1,6
5,5,preferred_good_distribution,1.0,0.2,0.15459387750394288,655650,4,2,2
5,5,preferred_good_distribution,1.0,0.2,0.1523786609553003,378350,13,2,1
5,5,preferred_good_distribution,1.0,0.2,0.15173714483270995,340750,11,5,2
5,5,preferred_good_distribution,1.0,0.2,0.1535486563742144,514650,10,0,2
5,5,preferred_good_distribution,1.0,0.2,0.15173714483270995,359550,11,3,4
5,5,preferred_good_distribution,1.0,0.2,0.1529810346246004,444150,9,5,0
5,5,preferred_good_distribution,1.0,0.2,0.15408522337022607,552250,10,0,0
5,5,preferred_good_distribution,1.0,0.15,0.11556430171814101,1015209,6,4,0
5,5,preferred_good_distribution,1.0,0.15,0.11473615740577782,831387,8,4,2
5,5,preferred_good_distribution,1.0,0.15,0.11328879064455419,396895,20,0,0
5,5,preferred_good_distribution,1.0,0.15,0.11536584380864673,998497,8,0,3
5,5,preferred_good_distribution,1.0,0.15,0.1138032369603906,538941,15,3,0
5,5,preferred_good_distribution,1.0,0.15,0.11428437565186628,689342,11,4,1
5,5,preferred_good_distribution,1.0,0.15,0.11328879064455419,413607,18,2,0
5,5,preferred_good_distribution,1.0,0.15,0.11594579358668826,1190676,3,2,3
5,5,preferred_good_distribution,1.0,0.15,0.11575753118590286,1040274,9,0,0
5,5,preferred_good_distribution,1.0,0.15,0.1138032369603906,538941,15,3,0
5,5,preferred_good_distribution,1.0,0.15,0.11328879064455419,430319,16,4,0
5,5,preferred_good_distribution,1.0,0.15,0.11428437565186628,714408,12,1,3
5,5,preferred_good_distribution,1.0,0.15,0.11575753118590286,1073697,7,1,1
5,5,preferred_good_distribution,1.0,0.15,0.11516187513327569,889875,9,3,0
5,5,preferred_good_distribution,1.0,0.15,0.1138032369603906,513873,18,0,0
5,5,preferred_good_distribution,1.0,0.1,0.07586958132707021,1193779,16,2,0
5,5,preferred_good_distribution,1.0,0.1,0.07552661369591797,892985,20,0,0
5,5,preferred_good_distribution,1.0,0.1,0.07586958132707021,1287777,15,1,2
5,5,preferred_good_distribution,1.0,0.1,0.07717245713833673,2396951,8,0,1
5,5,preferred_good_distribution,1.0,0.1,0.07649153449372423,1776567,9,5,0
5,5,preferred_good_distribution,1.0,0.1,0.07552661369591797,892985,20,0,0
5,5,preferred_good_distribution,1.0,0.1,0.07586958132707021,1250179,13,5,0
5,5,preferred_good_distribution,1.0,0.1,0.07619034365385023,1475773,13,3,0
5,5,preferred_good_distribution,1.0,0.1,0.07552661369591797,1005783,18,0,2
5,5,preferred_good_distribution,1.0,0.1,0.07586958132707021,1325377,13,3,2
5,5,preferred_good_distribution,1.0,0.1,0.07552661369591797,892985,20,0,0
5,5,preferred_good_distribution,1.0,0.1,0.07634323923256524,1550970,15,0,0
5,5,preferred_good_distribution,1.0,0.1,0.07586958132707021,1156179,18,0,0
5,5,preferred_good_distribution,1.0,0.1,0.07586958132707021,1156179,18,0,0
5,5,preferred_good_distribution,1.0,0.1,0.07634323923256524,1644970,10,5,0
5,5,preferred_good_distribution,1.0,0.05,0.037935042898760894,5075810,16,0,2
5,5,preferred_good_distribution,1.0,0.05,0.037935042898760894,4624628,18,0,0
5,5,preferred_good_distribution,1.0,0.05,0.037935042898760894,4624628,18,0,0
5,5,preferred_good_distribution,1.0,0.05,0.037763557942958124,3722264,18,2,0
5,5,preferred_good_distribution,1.0,0.05,0.037763557942958124,3722264,18,2,0
