num_consumers,num_goods,type_market,noise_scale,eps,gt_welfare,emp_welfare,max_regret_low_prices_first,max_regret_high_prices_first,max_regret_low_prices_second,max_regret_high_prices_second
10,5,uniform_random_distribution,1.0,0.1,6.860138326788893,6.8556548905374255,0.0021234880188925054,0.0011211082299702468,0.0031980754012042034,0.0
10,5,uniform_random_distribution,1.0,0.1,7.082862357008941,7.085064129056653,0.00314201547118631,8.255960599790058e-05,0.00355577137145624,0.0
10,5,uniform_random_distribution,1.0,0.1,6.672088491742744,6.677608163121825,0.001439930704634662,0.0,0.0004832088953350411,0.0004832088953350411
10,5,uniform_random_distribution,1.0,0.1,6.581646096719503,6.58172566796773,0.0,0.0,0.0034017319683614655,0.002849815474957218
10,5,uniform_random_distribution,1.0,0.1,6.487494939434029,6.490549899672132,0.0023746854698099007,0.0023746854698099007,0.00034195551329374574,0.0
10,5,uniform_random_distribution,1.0,0.1,6.731858463050385,6.7383670759485605,0.0026197089214976543,0.0,0.004627740700769767,0.0010844260100306702
10,5,uniform_random_distribution,1.0,0.1,7.227562687465809,7.229620710040223,0.0008741657749888887,0.0,0.003480071246916294,0.0
10,5,uniform_random_distribution,1.0,0.1,7.081587448595175,7.089012426940243,0.0016423878359539401,0.0,0.003920401417827568,0.0
10,5,uniform_random_distribution,1.0,0.1,7.226058822338599,7.220605436580366,0.0006916734779727207,0.0,0.0012380629313375469,0.0
10,5,uniform_random_distribution,1.0,0.1,7.16108495346503,7.164866896522401,0.0012473036651650116,0.0,0.0026612614836265536,0.0
10,5,uniform_random_distribution,1.0,0.1,7.19863897439301,7.199624710681073,0.002085676445569451,0.0018507764455695241,0.0003230286380202507,0.0
10,5,uniform_random_distribution,1.0,0.1,7.015837122230873,7.0171464603778695,0.0015597384378502888,0.0,0.001447305062918236,0.0
10,5,uniform_random_distribution,1.0,0.1,6.882027432480298,6.879650660397736,0.002522760302253957,0.0001736347485949974,0.0003682539243488048,1.0641879759853978e-05
10,5,uniform_random_distribution,1.0,0.1,6.999390077015642,6.999083388745786,0.0035655994902041854,0.0035655994902041854,0.0008376014728355141,0.0
10,5,uniform_random_distribution,1.0,0.1,7.233984471520543,7.233557193470241,0.0029904876657653734,0.0017482504510462071,0.001785818487371138,0.0001826822780663928
10,5,uniform_random_distribution,1.0,0.1,6.989537915278229,6.9892269972490695,0.0012293855144240862,5.8330822759966594e-05,0.002327375983636859,0.0
10,5,uniform_random_distribution,1.0,0.1,7.045348345889215,7.046532093425694,0.0,0.0,0.0021223015822959823,0.001118886511429995
10,5,uniform_random_distribution,1.0,0.1,6.411409923853441,6.411889914474387,0.0004126757824287619,0.0,0.00333467652880981,0.0025547344758887203
10,5,uniform_random_distribution,1.0,0.1,7.031082858975024,7.035032599542955,0.0006368783239558695,0.0,0.0036357964620945538,0.0
10,5,uniform_random_distribution,1.0,0.1,6.934792377941154,6.938044792391676,0.0010601640006266955,0.0004406056738477382,0.003018911903625243,0.003018911903625021
10,5,uniform_random_distribution,1.0,0.075,6.962693004340844,6.963576722730697,0.0029779753862571035,0.0022098956569172046,0.001332874755195279,0.001737841239471516
10,5,uniform_random_distribution,1.0,0.075,6.881373790832812,6.879836202066917,0.0018831439851879628,0.0033896615570450095,0.0007593326259867084,0.0
10,5,uniform_random_distribution,1.0,0.075,7.0222003480958435,7.024139728289371,0.001861272027262384,0.0009975450763952676,0.00036753276988199524,0.0
10,5,uniform_random_distribution,1.0,0.075,6.318444233581955,6.321111024748208,0.0010369934040532769,0.0,0.0011967499493927836,0.00021683255490478892
10,5,uniform_random_distribution,1.0,0.075,7.097289880195055,7.094642463808394,0.001861244081120761,0.0014227901126355746,0.0015417380982996054,0.0
10,5,uniform_random_distribution,1.0,0.075,6.979945099832645,6.976185911907663,0.0016649157682246951,0.0,0.0018252932756743778,0.0
10,5,uniform_random_distribution,1.0,0.075,6.856554032028254,6.8562602942898305,0.0023736376421099603,0.0016514983470468092,0.0033066867842241887,0.0033066867842241887
10,5,uniform_random_distribution,1.0,0.075,7.070610362128997,7.065036545474236,0.002478586937616045,0.0014511539895099013,0.0005819414215317842,0.0005092415374989834
10,5,uniform_random_distribution,1.0,0.075,6.646691842691828,6.647519913231967,0.00107996427923851,0.0017665439008542894,0.0019087129725536833,0.00040231823287695256
10,5,uniform_random_distribution,1.0,0.075,7.043699050150639,7.048675884409569,0.0,0.0,0.0033198520599113657,0.0006177258319419732
10,5,uniform_random_distribution,1.0,0.075,7.198930844285057,7.197670924264385,0.0018777078026446237,0.0,0.0012581980741281917,0.0
10,5,uniform_random_distribution,1.0,0.075,7.022806098868056,7.022357082127085,0.001175046751958897,0.0,0.001105860389471136,0.001363719868409774
10,5,uniform_random_distribution,1.0,0.075,6.527086604554884,6.531066597243625,0.0012429036454701947,0.0,0.0011333627400125224,0.0021622777509431312
10,5,uniform_random_distribution,1.0,0.075,6.795722572850064,6.79777421229319,0.0017693514185335157,0.0,0.0036793758091497875,0.0036793758091497875
10,5,uniform_random_distribution,1.0,0.075,7.052893504489082,7.054423385249688,0.0007333320484423922,8.8955226265508e-05,0.0003423559097741613,0.0
10,5,uniform_random_distribution,1.0,0.075,7.013537083077994,7.014231295089309,0.0,0.0,0.002128329380461258,0.0
10,5,uniform_random_distribution,1.0,0.075,6.884147675196479,6.8825399821352145,0.001860450997749341,0.001491574267094009,0.0009073142949707069,0.0
10,5,uniform_random_distribution,1.0,0.075,6.860320906030532,6.86391166898159,0.0018702663389169594,0.0,0.0025210689533001762,0.0
