num_consumers,num_goods,type_market,noise_scale,target_eps,final_epsilon,total_num_samples,total_pruned_0,total_pruned_1,total_pruned_2
5,10,uniform_random_distribution,2.5,0.075,0.056170397875984324,4413357,37,2,3
5,10,uniform_random_distribution,2.5,0.075,0.05641158384902228,5516690,34,3,1
5,10,uniform_random_distribution,2.5,0.075,0.05669077876371498,7675385,25,4,4
5,10,uniform_random_distribution,2.5,0.075,0.056170397875984324,4365386,34,7,1
5,10,uniform_random_distribution,2.5,0.075,0.05604307513899719,3693792,38,4,2
5,10,uniform_random_distribution,2.5,0.075,0.05629313025138198,4749154,36,4,0
5,10,uniform_random_distribution,2.5,0.075,0.0564692950527516,5804516,34,2,1
5,10,uniform_random_distribution,2.5,0.075,0.05604307513899719,3310024,42,2,0
5,10,uniform_random_distribution,2.5,0.075,0.055977585604427324,2878285,45,0,0
5,10,uniform_random_distribution,2.5,0.075,0.05635287365907595,5228864,36,1,2
5,10,uniform_random_distribution,2.5,0.075,0.055977585604427324,3453937,41,0,4
5,10,uniform_random_distribution,2.5,0.075,0.056170397875984324,4317415,37,3,2
5,10,uniform_random_distribution,2.5,0.075,0.056232317623012756,4413357,37,4,0
5,10,uniform_random_distribution,2.5,0.075,0.056170397875984324,4221473,39,1,2
5,10,uniform_random_distribution,2.5,0.075,0.0564692950527516,5996400,34,0,3
5,10,uniform_random_distribution,2.5,0.075,0.05604307513899719,3597850,40,2,2
5,10,uniform_random_distribution,2.5,0.075,0.056232317623012756,4653212,36,3,2
5,10,uniform_random_distribution,2.5,0.075,0.05610733108265423,4557270,32,6,5
5,10,uniform_random_distribution,2.5,0.05,0.03736217990110742,7663314,42,1,1
5,10,uniform_random_distribution,2.5,0.05,0.03731852005970558,7771248,41,0,4
5,10,uniform_random_distribution,2.5,0.05,0.03740501734571008,8310918,40,3,0
5,10,uniform_random_distribution,2.5,0.05,0.03740501734571008,8202984,41,2,0
5,10,uniform_random_distribution,2.5,0.05,0.03736217990110742,7447446,42,2,0
5,10,uniform_random_distribution,2.5,0.05,0.03736217990110742,7231578,44,0,0
5,10,uniform_random_distribution,2.5,0.05,0.03752888388854815,10793400,37,2,1
5,10,uniform_random_distribution,2.5,0.05,0.03740501734571008,8850588,37,5,1
5,10,uniform_random_distribution,2.5,0.05,0.03740501734571008,9066456,39,1,3
5,10,uniform_random_distribution,2.5,0.05,0.03731852005970558,7771248,39,3,3
5,10,uniform_random_distribution,2.5,0.05,0.03736217990110742,7339512,43,1,0
5,10,uniform_random_distribution,2.5,0.05,0.03740501734571008,8095050,42,1,0
5,10,uniform_random_distribution,2.5,0.05,0.03731852005970558,6691908,43,2,0
5,10,uniform_random_distribution,2.5,0.05,0.037447062020673764,9174390,40,1,1
