num_consumers,num_goods,type_market,noise_scale,eps,gt_welfare,emp_welfare,max_regret_low_prices_first,max_regret_high_prices_first,max_regret_low_prices_second,max_regret_high_prices_second
5,5,uniform_random_distribution,1.0,0.1,6.317969082514546,6.3226781368493645,0.0,0.0,0.0033007341878692475,0.00447974265985196
5,5,uniform_random_distribution,1.0,0.1,6.115964736734149,6.121945408959826,0.0,0.0,0.0032782813445755288,0.0032783113445755685
5,5,uniform_random_distribution,1.0,0.1,6.404089452553141,6.407983619809595,0.0013410379281029172,0.0015131425942416232,0.005077077855997647,0.0014443860287984833
5,5,uniform_random_distribution,1.0,0.1,5.556805466735373,5.562083336035539,0.0011681915692547395,0.0017725000801238622,0.002337354719918694,0.002337314719918826
5,5,uniform_random_distribution,1.0,0.1,6.603021721262412,6.600119267723876,0.0030495365875065072,0.0027445921804841733,0.0025644420031344373,0.002564472003134366
5,5,uniform_random_distribution,1.0,0.1,6.46280842207676,6.464848151778524,0.004580513782279638,0.003549107644073457,0.0,0.0049272417976913285
5,5,uniform_random_distribution,1.0,0.1,5.610973075638614,5.60510224255539,0.0038757928112910234,0.0035330253520013954,0.0011481156881835153,0.0032345902496545564
5,5,uniform_random_distribution,1.0,0.1,5.796592109477203,5.79714560773957,0.002512731988105865,0.002512771988105844,0.0032830594037014382,0.0022466207295717133
5,5,uniform_random_distribution,1.0,0.1,6.142613377110954,6.144549391554249,0.002763953899420857,0.0045355738994208306,0.0006932397548475855,0.0012624555846521002
5,5,uniform_random_distribution,1.0,0.1,6.059356264719411,6.060975007226109,0.0017995675554551838,0.0,0.0,0.0
5,5,uniform_random_distribution,1.0,0.1,6.859961540781354,6.861931889825693,0.0,0.002358755105814847,0.0024173208678417435,0.004136875435863052
5,5,uniform_random_distribution,1.0,0.1,6.2054386715314935,6.205493532768309,0.001788082334951202,0.0033169844566535156,0.0040178594766187015,0.0019300699365814022
5,5,uniform_random_distribution,1.0,0.1,5.668245720892803,5.671682101744616,0.001455037446300711,0.0014550074463008933,4.7201968040866404e-05,0.004214182258037269
5,5,uniform_random_distribution,1.0,0.1,6.764260001849986,6.77296526646231,0.0,8.358032609312449e-05,0.004156831065602606,0.003282136579459194
5,5,uniform_random_distribution,1.0,0.1,5.967422037492306,5.967653367357678,0.0007075558080200661,0.0007075158080200872,0.0029151653521910514,0.0029152003521910608
5,5,uniform_random_distribution,1.0,0.1,5.636990505990524,5.6428767188121896,0.00554589794134408,0.00554587794134398,0.0028824437760088806,0.00048764633325038
5,5,uniform_random_distribution,1.0,0.1,6.890847877667531,6.893709440733895,0.001869142796910861,0.0,0.00022196540792007724,0.0005135703586931495
5,5,uniform_random_distribution,1.0,0.1,6.4413138575060085,6.437199328894687,0.0015166605921068665,0.0019175159472999415,0.0,0.0
5,5,uniform_random_distribution,1.0,0.1,6.204911310327822,6.204247614505987,0.0018302244771337683,0.0020493052098043973,0.0025958990845350582,0.004938373052850387
5,5,uniform_random_distribution,1.0,0.1,6.141764111025459,6.144008652965306,0.0014501040718126745,0.0,0.00012881679350951192,0.0013059462853273196
5,5,uniform_random_distribution,1.0,0.075,6.581941267221329,6.582549534863573,0.0005200046545574821,0.0015217382582637384,0.0015536968261333772,0.0005242339466962065
5,5,uniform_random_distribution,1.0,0.075,6.450852223430697,6.451732214340616,0.00046143372558682394,0.00046137772558663137,0.000870094529042742,0.0
5,5,uniform_random_distribution,1.0,0.075,6.568479395129926,6.570608526227217,0.0013056812531910822,0.0004620536494123195,0.0016567510784188944,0.0
5,5,uniform_random_distribution,1.0,0.075,6.2114459437603715,6.207762258724805,0.0012051873576034433,0.0,0.0010772335752017304,2.2170053241898913e-05
5,5,uniform_random_distribution,1.0,0.075,6.707553853902348,6.705990135856621,0.003925550241306919,0.003925563241306884,0.0011663608872982678,0.0011662908872984712
5,5,uniform_random_distribution,1.0,0.075,6.244615433403473,6.243446357315394,0.0020978200178232154,0.0018551551494070395,0.0010346587696274945,0.002837304368406235
5,5,uniform_random_distribution,1.0,0.075,5.987096177766734,5.985073598994189,0.001974708451767171,0.0013072053175604559,0.0010075244866781796,0.0
5,5,uniform_random_distribution,1.0,0.075,6.099931315947831,6.097266258990034,0.0011715713543015704,0.0026891096237620093,0.001994692910835316,0.0004288845112663253
5,5,uniform_random_distribution,1.0,0.075,5.926552306471923,5.925288700114491,0.0020130675117673302,0.002013097511767259,0.001051363721203069,0.0008048870289151244
5,5,uniform_random_distribution,1.0,0.075,6.498421658990777,6.496761935980931,0.0005273071406151075,0.0005273101406151337,0.0008144167134369606,0.0001969344064283174
5,5,uniform_random_distribution,1.0,0.075,6.028053462275212,6.030129870038806,0.0008083265007896578,0.0013974632308090262,0.0013512804104762743,0.0013512584104764525
5,5,uniform_random_distribution,1.0,0.075,6.411535963484427,6.411423516241079,0.0009795654327471315,0.001143099433831063,0.0,0.0
5,5,uniform_random_distribution,1.0,0.075,6.360101892859697,6.3569807735668284,0.004388312753349166,0.0026971866227401,0.0,0.0010930022481900892
5,5,uniform_random_distribution,1.0,0.075,6.36417172215717,6.365597767337084,0.0013318743407588762,0.001331904340759027,0.0018323495510371712,0.000753719456968005
5,5,uniform_random_distribution,1.0,0.075,5.750643990706314,5.7524904400480725,0.0023164983664183403,0.0,0.0023194367093781754,0.002319444709378393
5,5,uniform_random_distribution,1.0,0.075,6.459178338953613,6.460027489600532,0.0012679424800137173,0.0,0.0009299714077849464,0.0021731491494274557
